geracao;minFitness;maxFitness;avgFitness;time
37774;127;540;227;22.119944
37775;127;538;226;22.120532
37776;127;546;228;22.121126
37777;127;544;226;22.121722
37778;127;547;222;22.122317
37779;127;537;226;22.122913
37780;127;563;229;22.123513
37781;127;540;222;22.124110
37782;127;582;238;22.124714
37783;127;549;224;22.125310
37784;127;553;219;22.125889
37785;127;538;224;22.126484
37786;127;541;226;22.127080
37787;127;537;227;22.127680
37788;127;533;228;22.128271
37789;127;542;229;22.128873
37790;127;545;232;22.129476
37791;127;568;230;22.130078
37792;127;544;233;22.130691
37793;127;583;228;22.131293
37794;127;547;229;22.131894
37795;127;577;237;22.132500
37796;127;570;227;22.133106
37797;127;541;226;22.133702
37798;127;551;221;22.134292
37799;127;556;228;22.134894
37800;127;543;220;22.135484
37801;127;553;236;22.136099
37802;127;555;231;22.136693
37803;127;545;224;22.137288
37804;127;554;225;22.137897
37805;127;548;224;22.138495
37806;127;543;222;22.139089
37807;127;543;226;22.139688
37808;127;572;223;22.140284
37809;127;556;223;22.140879
37810;127;560;231;22.141493
37811;127;536;231;22.142089
37812;127;541;231;22.142686
37813;127;554;215;22.143272
37814;127;537;232;22.143872
37815;127;557;224;22.144465
37816;127;533;221;22.145056
37817;127;582;219;22.145644
37818;127;571;216;22.146224
37819;127;567;239;22.146837
37820;127;541;216;22.147426
37821;127;544;218;22.148010
37822;127;535;224;22.148607
37823;127;580;220;22.149196
37824;127;535;233;22.149799
37825;127;553;226;22.150402
37826;127;537;226;22.150993
37827;127;585;231;22.151592
37828;127;536;218;22.152189
37829;127;553;221;22.152778
37830;127;548;224;22.153367
37831;127;548;227;22.153959
37832;127;544;219;22.154542
37833;127;545;222;22.155134
37834;127;558;216;22.155720
37835;127;540;227;22.156312
37836;127;549;234;22.156910
37837;127;530;221;22.157514
37838;127;531;224;22.158100
37839;127;536;227;22.158694
37840;127;556;226;22.159278
37841;127;546;227;22.159873
37842;127;560;235;22.160470
37843;127;536;211;22.161047
37844;127;587;220;22.161634
37845;127;547;222;22.162223
37846;127;529;230;22.162816
37847;127;550;225;22.163412
37848;127;549;223;22.164006
37849;127;535;214;22.164590
37850;127;534;223;22.165190
37851;127;565;231;22.165791
37852;127;550;226;22.166381
37853;127;567;228;22.166976
37854;127;544;225;22.167567
37855;127;561;221;22.168169
37856;127;567;226;22.168763
37857;127;545;222;22.169353
37858;127;569;224;22.169943
37859;127;553;234;22.170544
37860;127;539;232;22.171149
37861;127;547;218;22.171741
37862;127;563;227;22.172319
37863;127;558;228;22.172908
37864;127;537;228;22.173497
37865;127;550;228;22.174099
37866;127;538;218;22.174690
37867;127;549;215;22.175273
37868;127;536;223;22.175864
37869;127;576;230;22.176458
37870;127;545;221;22.177050
37871;127;548;230;22.177652
37872;127;524;220;22.178239
37873;127;556;215;22.178812
37874;127;537;219;22.179416
37875;127;564;233;22.180031
37876;127;606;226;22.180625
37877;127;561;229;22.181213
37878;127;548;228;22.181813
37879;127;548;229;22.182413
37880;127;563;222;22.182990
37881;127;532;223;22.183587
37882;127;536;229;22.184181
37883;127;534;219;22.184771
37884;127;539;231;22.185365
37885;127;558;236;22.186000
37886;127;562;238;22.186608
37887;127;530;229;22.187217
37888;127;536;232;22.187818
37889;127;550;234;22.188492
37890;127;555;220;22.189223
37891;127;566;232;22.189993
37892;127;542;224;22.190629
37893;127;570;222;22.191213
37894;127;563;226;22.191914
37895;127;531;218;22.192684
37896;127;549;218;22.193425
37897;127;522;218;22.194170
37898;127;572;221;22.194929
37899;127;558;222;22.195701
37900;127;548;224;22.196482
37901;127;546;227;22.197319
37902;127;536;217;22.198103
37903;127;556;213;22.198720
37904;127;535;212;22.199310
37905;127;545;228;22.200033
37906;127;551;225;22.200810
37907;127;541;225;22.201573
37908;127;541;235;22.202337
37909;127;564;225;22.203085
37910;127;540;238;22.203839
37911;127;567;225;22.204619
37912;127;547;230;22.205423
37913;127;543;226;22.206199
37914;127;536;227;22.206946
37915;127;553;225;22.207687
37916;127;540;219;22.208489
37917;127;531;218;22.209277
37918;127;541;219;22.210033
37919;127;532;216;22.210815
37920;127;551;231;22.211593
37921;127;568;232;22.212414
37922;127;535;227;22.213195
37923;127;540;222;22.213963
37924;127;553;229;22.214747
37925;127;571;218;22.215499
37926;127;555;227;22.216279
37927;127;574;224;22.217050
37928;127;547;218;22.217815
37929;127;548;220;22.218570
37930;127;565;229;22.219347
37931;127;562;222;22.220119
37932;127;542;221;22.220870
37933;127;536;227;22.221656
37934;127;552;226;22.222419
37935;127;568;224;22.223178
37936;127;548;222;22.223969
37937;127;522;224;22.224774
37938;127;560;221;22.225565
37939;127;555;233;22.226386
37940;127;572;226;22.227203
37941;127;530;225;22.227995
37942;127;567;225;22.228791
37943;127;547;221;22.229582
37944;127;547;231;22.230418
37945;127;529;216;22.231219
37946;127;545;231;22.231993
37947;127;587;231;22.232732
37948;127;555;230;22.233479
37949;127;544;224;22.234247
37950;127;534;229;22.235025
37951;127;535;229;22.235797
37952;127;532;227;22.236589
37953;127;527;213;22.237346
37954;127;538;225;22.238122
37955;127;540;227;22.238813
37956;127;556;223;22.239397
37957;127;549;219;22.239989
37958;127;562;231;22.240593
37959;127;529;230;22.241201
37960;127;554;208;22.241786
37961;127;531;234;22.242384
37962;127;541;232;22.242978
37963;127;553;233;22.243610
37964;127;539;229;22.244311
37965;127;558;223;22.245054
37966;127;588;230;22.245796
37967;127;549;230;22.246533
37968;127;553;229;22.247261
37969;127;552;225;22.247990
37970;127;550;226;22.248687
37971;127;531;213;22.249270
37972;127;527;219;22.249861
37973;127;574;240;22.250462
37974;127;549;224;22.251066
37975;127;565;231;22.251658
37976;127;557;229;22.252254
37977;127;545;236;22.252867
37978;127;533;224;22.253455
37979;127;547;223;22.254043
37980;127;534;224;22.254635
37981;127;539;221;22.255222
37982;127;559;229;22.255820
37983;127;553;229;22.256426
37984;127;563;231;22.257034
37985;127;530;218;22.257619
37986;127;542;224;22.258215
37987;127;561;226;22.258821
37988;127;561;222;22.259405
37989;127;540;228;22.260002
37990;127;568;223;22.260605
37991;127;554;228;22.261203
37992;127;584;236;22.261810
37993;127;538;227;22.262416
37994;127;549;220;22.263019
37995;127;552;220;22.263600
37996;127;538;220;22.264189
37997;127;567;227;22.264770
37998;127;545;226;22.265347
37999;127;522;232;22.265942
38000;127;549;227;22.266539
38001;127;566;229;22.267131
38002;127;569;230;22.267731
38003;127;548;225;22.268336
38004;127;530;217;22.268916
38005;127;557;228;22.269512
38006;127;537;226;22.270107
38007;127;542;226;22.270709
38008;127;552;224;22.271301
38009;127;541;229;22.271903
38010;127;539;230;22.272502
38011;127;537;231;22.273112
38012;127;557;224;22.273710
38013;127;564;215;22.274289
38014;127;558;227;22.274885
38015;127;544;223;22.275482
38016;127;542;220;22.276079
38017;127;567;229;22.276677
38018;127;554;235;22.277291
38019;127;558;222;22.277889
38020;127;558;231;22.278487
38021;127;575;226;22.279079
38022;127;552;226;22.279677
38023;127;565;226;22.280281
38024;127;542;224;22.280874
38025;127;539;224;22.281479
38026;127;556;232;22.282082
38027;127;556;233;22.282688
38028;127;531;231;22.283282
38029;127;578;237;22.283899
38030;127;552;217;22.284482
38031;127;548;227;22.285087
38032;127;542;231;22.285692
38033;127;529;228;22.286302
38034;127;568;224;22.286894
38035;127;569;233;22.287482
38036;127;546;230;22.288078
38037;127;556;224;22.288657
38038;127;531;227;22.289256
38039;127;557;226;22.289846
38040;127;559;227;22.290446
38041;127;529;220;22.291035
38042;127;550;229;22.291630
38043;127;531;223;22.292224
38044;127;560;240;22.292842
38045;127;544;235;22.293460
38046;127;527;221;22.294055
38047;127;559;218;22.294648
38048;127;535;224;22.295253
38049;127;561;228;22.295863
38050;127;539;229;22.296474
38051;127;552;211;22.297051
38052;127;533;237;22.297651
38053;127;543;232;22.298255
38054;127;549;222;22.298851
38055;127;557;224;22.299450
38056;127;561;224;22.300043
38057;127;529;224;22.300628
38058;127;544;243;22.301246
38059;127;535;233;22.301851
38060;127;566;231;22.302450
38061;127;560;227;22.303047
38062;127;550;230;22.303636
38063;127;529;227;22.304227
38064;127;554;221;22.304819
38065;127;540;225;22.305399
38066;127;552;235;22.305985
38067;127;542;217;22.306574
38068;127;552;227;22.307162
38069;127;553;232;22.307756
38070;127;562;229;22.308351
38071;127;556;225;22.308915
38072;127;554;222;22.309490
38073;127;572;221;22.310079
38074;127;549;221;22.310668
38075;127;532;221;22.311256
38076;127;550;220;22.311842
38077;127;573;226;22.312418
38078;127;560;230;22.313025
38079;127;547;222;22.313625
38080;127;543;222;22.314219
38081;127;550;236;22.314828
38082;127;535;231;22.315436
38083;127;534;227;22.316050
38084;127;548;225;22.316651
38085;127;560;228;22.317247
38086;127;552;220;22.317841
38087;127;541;217;22.318425
38088;127;585;231;22.319016
38089;127;530;222;22.319612
38090;127;545;218;22.320197
38091;127;552;225;22.320793
38092;127;526;239;22.321408
38093;127;561;235;22.322021
38094;127;569;226;22.322627
38095;127;551;224;22.323226
38096;127;543;232;22.323830
38097;127;535;222;22.324424
38098;127;548;224;22.325011
38099;127;551;232;22.325611
38100;127;541;227;22.326212
38101;127;556;224;22.326800
38102;127;543;223;22.327390
38103;127;547;226;22.327983
38104;127;550;222;22.328561
38105;127;537;231;22.329158
38106;127;593;226;22.329760
38107;127;554;229;22.330359
38108;127;547;232;22.330964
38109;127;568;229;22.331553
38110;127;548;226;22.332159
38111;127;555;224;22.332750
38112;127;565;225;22.333345
38113;127;539;219;22.333933
38114;127;571;220;22.334516
38115;127;540;218;22.335087
38116;127;525;223;22.335676
38117;127;549;228;22.336264
38118;127;569;228;22.336873
38119;127;551;228;22.337467
38120;127;582;222;22.338069
38121;127;546;238;22.338676
38122;127;534;228;22.339278
38123;127;529;229;22.339878
38124;127;551;226;22.340472
38125;127;551;222;22.341065
38126;127;530;227;22.341659
38127;127;563;226;22.342256
38128;127;566;214;22.342837
38129;127;542;228;22.343431
38130;127;553;219;22.344021
38131;127;544;233;22.344619
38132;127;553;220;22.345205
38133;127;542;222;22.345791
38134;127;533;222;22.346389
38135;127;543;229;22.346988
38136;127;560;220;22.347573
38137;127;565;218;22.348145
38138;127;562;234;22.348742
38139;127;555;228;22.349355
38140;127;553;225;22.349943
38141;127;521;235;22.350552
38142;127;534;231;22.351158
38143;127;563;223;22.351748
38144;127;556;229;22.352347
38145;127;572;223;22.352947
38146;127;526;217;22.353537
38147;127;568;224;22.354131
38148;127;522;213;22.354707
38149;127;541;220;22.355285
38150;127;538;227;22.355887
38151;127;559;227;22.356478
38152;127;539;224;22.357069
38153;127;534;228;22.357674
38154;127;550;228;22.358279
38155;127;542;233;22.358889
38156;127;537;225;22.359492
38157;127;546;225;22.360078
38158;127;536;231;22.360669
38159;127;563;225;22.361267
38160;127;563;234;22.361867
38161;127;543;235;22.362479
38162;127;536;223;22.363075
38163;127;562;228;22.363680
38164;127;557;225;22.364280
38165;127;541;217;22.364870
38166;127;548;230;22.365463
38167;127;595;230;22.366060
38168;127;560;228;22.366654
38169;127;558;229;22.367258
38170;127;554;228;22.367862
38171;127;558;225;22.368457
38172;127;538;228;22.369063
38173;127;549;223;22.369645
38174;127;568;226;22.370245
38175;127;564;233;22.370854
38176;127;554;232;22.371433
38177;127;543;235;22.372045
38178;127;550;231;22.372658
38179;127;543;214;22.373252
38180;127;537;212;22.373830
38181;127;547;225;22.374430
38182;127;564;228;22.375035
38183;127;541;232;22.375645
38184;127;552;225;22.376233
38185;127;523;223;22.376825
38186;127;555;234;22.377432
38187;127;542;230;22.378043
38188;127;538;221;22.378631
38189;127;556;222;22.379217
38190;127;552;232;22.379812
38191;127;546;232;22.380416
38192;127;553;234;22.381026
38193;127;573;229;22.381631
38194;127;557;231;22.382240
38195;127;554;226;22.382835
38196;127;552;229;22.383434
38197;127;556;235;22.384025
38198;127;565;226;22.384629
38199;127;543;230;22.385219
38200;127;559;228;22.385817
38201;127;557;228;22.386417
38202;127;535;226;22.387013
38203;127;584;224;22.387609
38204;127;543;228;22.388213
38205;127;542;227;22.388813
38206;127;528;223;22.389414
38207;127;567;236;22.390024
38208;127;536;234;22.390629
38209;127;568;229;22.391228
38210;127;555;226;22.391830
38211;127;536;226;22.392430
38212;127;569;224;22.393020
38213;127;557;218;22.393597
38214;127;548;220;22.394188
38215;127;580;231;22.394786
38216;127;526;226;22.395394
38217;127;537;232;22.395998
38218;127;547;224;22.396589
38219;127;555;223;22.397179
38220;127;537;215;22.397764
38221;127;547;220;22.398357
38222;127;546;221;22.398942
38223;127;553;228;22.399542
38224;127;549;232;22.400126
38225;127;537;222;22.400726
38226;127;528;215;22.401315
38227;127;554;217;22.401901
38228;127;558;219;22.402485
38229;127;548;213;22.403057
38230;127;554;229;22.403651
38231;127;557;219;22.404244
38232;127;566;221;22.404831
38233;127;538;223;22.405420
38234;127;572;227;22.406024
38235;127;590;230;22.406636
38236;127;545;222;22.407227
38237;127;577;226;22.407815
38238;127;553;223;22.408413
38239;127;565;230;22.409018
38240;127;524;222;22.409606
38241;127;557;224;22.410195
38242;127;553;229;22.410790
38243;127;545;225;22.411400
38244;127;541;221;22.411976
38245;127;573;234;22.412580
38246;127;556;221;22.413145
38247;127;541;231;22.413742
38248;127;543;225;22.414330
38249;127;536;222;22.414922
38250;127;536;223;22.415503
38251;127;554;229;22.416100
38252;127;558;221;22.416700
38253;127;549;227;22.417297
38254;127;585;224;22.417894
38255;127;539;229;22.418486
38256;127;531;233;22.419095
38257;127;547;227;22.419697
38258;127;551;230;22.420302
38259;127;567;234;22.420895
38260;127;538;217;22.421481
38261;127;538;225;22.422078
38262;127;539;221;22.422668
38263;127;546;228;22.423255
38264;127;552;226;22.423851
38265;127;543;224;22.424452
38266;127;531;220;22.425052
38267;127;548;227;22.425651
38268;127;547;225;22.426244
38269;127;552;215;22.426827
38270;127;555;228;22.427407
38271;127;541;229;22.428013
38272;127;558;230;22.428614
38273;127;540;229;22.429218
38274;127;582;230;22.429818
38275;127;561;229;22.430420
38276;127;535;227;22.431023
38277;127;555;225;22.431610
38278;127;547;223;22.432199
38279;127;556;231;22.432808
38280;127;540;232;22.433407
38281;127;552;225;22.434009
38282;127;577;223;22.434603
38283;127;531;225;22.435195
38284;127;533;222;22.435788
38285;127;551;218;22.436363
38286;127;567;219;22.436947
38287;127;558;227;22.437542
38288;127;557;216;22.438121
38289;127;533;214;22.438701
38290;127;557;226;22.439294
38291;127;547;227;22.439883
38292;127;565;232;22.440480
38293;127;549;224;22.441072
38294;127;561;235;22.441658
38295;127;556;226;22.442260
38296;127;531;228;22.442859
38297;127;553;223;22.443449
38298;127;540;231;22.444037
38299;127;536;223;22.444636
38300;127;556;235;22.445238
38301;127;540;225;22.445839
38302;127;538;222;22.446441
38303;127;558;228;22.447034
38304;127;520;232;22.447641
38305;127;557;227;22.448240
38306;127;547;229;22.448843
38307;127;544;236;22.449450
38308;127;559;228;22.450061
38309;127;545;223;22.450658
38310;127;551;230;22.451257
38311;127;554;227;22.451867
38312;127;563;226;22.452466
38313;127;573;217;22.453058
38314;127;547;227;22.453663
38315;127;569;242;22.454267
38316;127;536;223;22.454873
38317;127;542;226;22.455459
38318;127;575;221;22.456045
38319;127;555;233;22.456646
38320;127;553;230;22.457249
38321;127;551;228;22.457846
38322;127;539;222;22.458464
38323;127;563;226;22.459119
38324;127;546;227;22.459741
38325;127;558;236;22.460353
38326;127;568;232;22.460947
38327;127;558;227;22.461550
38328;127;543;228;22.462143
38329;127;543;225;22.462745
38330;127;544;227;22.463339
38331;127;558;226;22.463937
38332;127;519;226;22.464530
38333;127;550;220;22.465121
38334;127;538;226;22.465717
38335;127;531;220;22.466311
38336;127;550;222;22.466903
38337;127;556;225;22.467500
38338;127;548;224;22.468085
38339;127;558;233;22.468680
38340;127;542;229;22.469282
38341;127;544;227;22.469880
38342;127;536;228;22.470479
38343;127;586;229;22.471081
38344;127;536;215;22.471673
38345;127;543;217;22.472260
38346;127;562;235;22.472864
38347;127;545;226;22.473463
38348;127;542;230;22.474062
38349;127;558;230;22.474669
38350;127;544;217;22.475253
38351;127;553;221;22.475843
38352;127;531;224;22.476420
38353;127;563;224;22.477023
38354;127;539;217;22.477610
38355;127;537;227;22.478211
38356;127;534;224;22.478807
38357;127;530;228;22.479402
38358;127;584;225;22.480003
38359;127;539;231;22.480591
38360;127;536;226;22.481189
38361;127;542;226;22.481783
38362;127;550;227;22.482371
38363;127;543;227;22.482961
38364;127;580;220;22.483556
38365;127;560;220;22.484147
38366;127;537;234;22.484749
38367;127;525;228;22.485356
38368;127;553;234;22.485967
38369;127;546;231;22.486571
38370;127;557;213;22.487152
38371;127;554;226;22.487744
38372;127;575;232;22.488343
38373;127;547;231;22.488948
38374;127;549;222;22.489541
38375;127;581;239;22.490147
38376;127;566;228;22.490749
38377;127;555;234;22.491352
38378;127;554;237;22.491959
38379;127;534;219;22.492549
38380;127;544;228;22.493143
38381;127;585;229;22.493739
38382;127;535;235;22.494346
38383;127;529;227;22.494946
